#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:L_align_adj" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:L_align_adj" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:L_align_adj">
#                <taxonset id="TaxonSet.L_align_adj" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:L_align_adj" name="distribution" x="@birthRate.t:L_align_adj">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:L_align_adj" name="distribution">
#            <parameter id="gammaShape.s:L_align_adj" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:L_align_adj" name="distribution">
#            <parameter id="proportionInvariant.s:L_align_adj" lower="0.0" name="x" upper="1.0">0.01</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:L_align_adj" name="distribution">
#            <parameter id="ucldStdev.c:L_align_adj" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@L_align_adj" id="treeLikelihood.L_align_adj" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:L_align_adj">
#            <siteModel gammaCategoryCount="10" id="SiteModel.s:L_align_adj" proportionInvariant="@proportionInvariant.s:L_align_adj" shape="@gammaShape.s:L_align_adj" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:L_align_adj" name="mutationRate">1.0</parameter>
#                <substModel id="Blosum62.s:L_align_adj" spec="beast.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:L_align_adj" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:L_align_adj">
#                <LogNormal S="@ucldStdev.c:L_align_adj" id="LogNormalDistributionModel.c:L_align_adj" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="122" id="rateCategories.c:L_align_adj" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:L_align_adj" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	proportionInvariant	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
7242000	-191573.8633140251	-191538.171351021	-35.69196300408699	-191538.171351021	4.030898085350784	-34.98145070281928	1.2980109889381877	1.0	0.020009192460610378	0.9967090375650403	0.19039572217369086	0.9606971950470822	0.033483616313084025	0.18188397841614232
7243000	-191577.151549933	-191541.49415847377	-35.65739145924968	-191541.49415847377	4.163572606513028	-34.89679464841379	1.5373502290767496	1.0	0.020009192460610378	0.9967090375650403	0.20046327496901853	0.9591357873645667	0.03523622132919941	0.18701788955963652
7244000	-191561.46216053373	-191524.0238531326	-37.438307401128114	-191524.0238531326	4.262564760767564	-36.583767907433995	1.4537709518755677	1.0	0.020009192460610378	0.9967090375650403	0.21999372793267555	0.9523591104162498	0.042663467029876154	0.2056029904488587
7245000	-191567.27164519823	-191533.25885401387	-34.01279118436378	-191533.25885401387	3.9682417382621593	-33.177021454566464	1.6940846440974262	1.0	0.020009192460610378	0.9967090375650403	0.216025806416754	0.9692300296338956	0.04034832351444499	0.20058400617092587
7246000	-191576.1062496972	-191542.2105542486	-33.89569544860438	-191542.2105542486	3.6977512957498186	-33.111465947759505	1.753725032402678	1.0	0.020009192460610378	0.9967090375650403	0.20529820492964346	0.9918422653902467	0.03719332876947747	0.1914328872264661
7247000	-191581.12273245974	-191548.25237653378	-32.8703559259737	-191548.25237653378	3.558143663448656	-32.09970835784357	1.7030163374476117	1.0	0.020009192460610378	0.9967090375650403	0.2025129840273609	0.9970549224787778	0.036256256804036366	0.1898736211923653
7248000	-191585.56875079498	-191551.5041084388	-34.06464235617085	-191551.5041084388	3.4045580807368525	-33.26809159248636	1.5983200295768603	1.0	0.020009192460610378	0.9967090375650403	0.2078400822045834	0.9923415103419516	0.03563012388140938	0.18863831375115464
7249000	-191575.29251395783	-191542.31844799302	-32.97406596480004	-191542.31844799302	3.595597781109003	-32.19077403306693	1.5787754467283628	1.0	0.020009192460610378	0.9967090375650403	0.20510537405949347	0.9948793079567243	0.03437293788927723	0.18578910422009964
7250000	-191575.19670399744	-191540.93860377482	-34.25810022262314	-191540.93860377482	3.9666003492023814	-33.41901229240638	1.5228097601138162	1.0	0.020009192460610378	0.9967090375650403	0.21672492359582993	0.9701354421103682	0.03601215597294254	0.19024813442683314
7251000	-191572.2924347	-191536.43420901455	-35.858225685466415	-191536.43420901455	3.9745303150892433	-35.05648409485257	1.493169161058596	1.0	0.016643053559870963	0.9967090375650403	0.20891524584787613	0.9609850218467905	0.03275023372353296	0.18029972894987373
7252000	-191578.8464490715	-191542.3049012135	-36.54154785802266	-191542.3049012135	4.297893422326884	-35.7097150015867	1.530857105068474	1.0	0.016643053559870963	0.9967090375650403	0.21519765505382757	0.9574725213518399	0.040374238772651484	0.20142749772676005
7253000	-191571.7025811865	-191534.01246635756	-37.69011482892414	-191534.01246635756	4.498667841018814	-36.937318769383914	1.4632415609222664	1.0	0.016643053559870963	0.9967090375650403	0.19887913746461697	0.9632701321515812	0.03492259602129009	0.18815190888697844
7254000	-191575.6948352095	-191541.81324246697	-33.881592742519935	-191541.81324246697	3.8698959789010243	-33.04537034275627	1.448500579480754	1.0	0.016643053559870963	0.9967090375650403	0.21612112054023813	0.9653424551585466	0.03769088323374044	0.19565791648995445
7255000	-191576.21734976786	-191538.81012380734	-37.407225960518154	-191538.81012380734	3.9739912248569706	-36.61563286326356	1.9817769987903724	1.0	0.016643053559870963	0.9967090375650403	0.20681558653004917	0.9759133205662655	0.03365664036566081	0.18389508899831686
7256000	-191558.2635906863	-191524.786514298	-33.47707638831922	-191524.786514298	3.7075313525696507	-32.596794191484975	1.6248821211769953	1.0	0.017241472871562566	0.9967090375650403	0.2254877686720801	0.9700367311681015	0.038168361532955615	0.19693326896714483
7257000	-191566.1378032252	-191530.62570155715	-35.51210166803753	-191530.62570155715	3.6796032552042393	-34.70232095506333	1.3252125276420494	1.0	0.017241472871562566	1.0158531800534052	0.20661818899071233	0.9872449429311937	0.03294106131409807	0.18159785852379862
7258000	-191576.05272770065	-191542.0012960934	-34.05143160726578	-191542.0012960934	3.4102744873097333	-33.2305143375298	1.6167703972882344	1.0	0.017241472871562566	1.0158531800534052	0.20892178571055242	0.9815011174413941	0.032970574433841035	0.18289694104633658
7259000	-191561.38056795674	-191527.41834464722	-33.96222330953924	-191527.41834464722	3.5870566655479905	-33.2095828023592	1.5066534806122553	1.0	0.017241472871562566	1.0158531800534052	0.1949852619143141	0.997640896339873	0.032007770834187176	0.17844558636553545
7260000	-191565.44421976604	-191531.3067028156	-34.137516950430296	-191531.3067028156	3.672278635354446	-33.42846436761208	1.6433966844905528	1.0	0.017241472871562566	1.0158531800534052	0.18632608542346796	0.994871130221448	0.029589472295344383	0.17210367519596273
7261000	-191563.42856567507	-191529.2971625657	-34.13140310938516	-191529.2971625657	3.767121287593752	-33.42667212387862	1.5433046475841028	1.0	0.017241472871562566	0.9945215999279468	0.1896828132976667	0.9825943790019198	0.02935508358512273	0.17264727655627754
7262000	-191579.13838043815	-191543.30071718412	-35.83766325402236	-191543.30071718412	3.7879180059796074	-35.115464040379074	1.4302895923614096	1.0	0.017241472871562566	1.0266594250816576	0.1867862136409033	0.9908067223371307	0.030555352805003547	0.1752039894232156
7263000	-191592.03661543416	-191556.63817620373	-35.39843923043551	-191556.63817620373	3.72283359365154	-34.62454057382797	1.7013491533309146	1.0	0.019351261598375854	1.0266594250816576	0.1970895137427816	0.9946769150588947	0.03520216360952642	0.18743251888863843
7264000	-191585.33548418456	-191552.89683040298	-32.43865378157174	-191552.89683040298	3.356075753333835	-31.74742845286809	1.7078150355365724	1.0	0.0220849380342899	1.0266594250816576	0.18074146957342274	1.002072895771161	0.02904141801729232	0.17040203250537503
7265000	-191583.25794744442	-191553.66565191353	-29.592295530882893	-191553.66565191353	3.0491578280575684	-28.920528554387822	1.7948855159018193	1.0	0.0220849380342899	1.0266594250816576	0.17699410912692856	1.0019410664548092	0.027652485084608106	0.16581597803373588
7266000	-191584.8970303959	-191553.03026016895	-31.866770226943796	-191553.03026016895	3.1222590335106255	-31.150129322574735	1.4209575817341975	1.0	0.0220849380342899	1.0266594250816576	0.1856943299544037	1.0091559218367951	0.029905800835557612	0.17008069721656643
7267000	-191572.74018292708	-191540.2596250049	-32.48055792218539	-191540.2596250049	3.561083621063913	-31.77044719772743	1.9503618712779298	1.0	0.0220849380342899	1.0266594250816576	0.18441550894537798	1.0071877572335335	0.02854464321139587	0.16588706431849462
7268000	-191558.3497354448	-191524.6487851886	-33.70095025618883	-191524.6487851886	3.7733913634208083	-32.9395655235262	1.8091173213447989	1.0	0.03394136345351185	1.0266594250816576	0.1945713846121447	1.000298260892954	0.029999381089913423	0.1699470118179352
7269000	-191567.23419135698	-191534.93715775004	-32.297033606949675	-191534.93715775004	3.697639518966058	-31.634638108638775	1.6143261784147542	1.0	0.03394136345351185	1.0266594250816576	0.17520325041112564	0.9942473166734946	0.025183301318195753	0.1571014445184906
7270000	-191557.1991253979	-191523.19874397005	-34.00038142784106	-191523.19874397005	3.7575239372013205	-33.25662935501603	2.108383762198618	1.0	0.03394136345351185	1.0266594250816576	0.1910493547084953	0.9900482289847952	0.03277934328329295	0.17839762666109474
7271000	-191575.52683427616	-191540.13230825617	-35.39452601999619	-191540.13230825617	4.052064514350748	-34.72831792444913	1.360210591835868	1.0	0.03394136345351185	1.0266594250816576	0.17593072714010702	1.014061544958333	0.02725718478328685	0.1627658308177257
7272000	-191564.39375270877	-191530.98523953036	-33.40851317841193	-191530.98523953036	3.4228744108398685	-32.62282851615855	1.6699519449223268	1.0	0.03394136345351185	1.0266594250816576	0.19947512449025756	1.0087633544328087	0.032538368463760146	0.17676363031333936
7273000	-191562.93036455996	-191528.70358774415	-34.22677681581181	-191528.70358774415	3.233081189193578	-33.369436998078626	1.2804903421694587	1.0	0.03394136345351185	1.0266594250816576	0.214264665147529	1.0120220809319713	0.036606778207959115	0.18771937139782388
7274000	-191560.1876554439	-191527.7874163481	-32.400239095828056	-191527.7874163481	3.1415697205606286	-31.534160441904426	1.5495936891145852	1.0	0.03394136345351185	1.0266594250816576	0.2161012982806629	1.013257181796878	0.03722367178127434	0.18957943998551025
7275000	-191573.90605405875	-191538.25759882573	-35.64845523301522	-191538.25759882573	3.5277360162035447	-34.777629804568406	1.6995002646861834	1.0	0.03394136345351185	1.0266594250816576	0.21710187219605395	1.0065505759671562	0.04012886090876627	0.19719342579756935
7276000	-191560.14969963816	-191526.99155690608	-33.15814273206459	-191526.99155690608	3.616677562823593	-32.280871923022126	1.7188037403182617	1.0	0.03394136345351185	1.0254272761924812	0.21872459496698013	0.9929812160768268	0.04297262205216702	0.20566715556884285
7277000	-191583.9334682669	-191548.84591679263	-35.08755147427861	-191548.84591679263	3.806644298232767	-34.15963153763184	2.158895479961191	1.0	0.028736489026235358	1.0254272761924812	0.22956344747410737	0.9963419748887369	0.047381882310355186	0.2140792641749629
7278000	-191570.57643512162	-191536.727790577	-33.84864454462727	-191536.727790577	3.6316195659977333	-32.943604020701486	1.7411880371389332	1.0	0.019775369736168683	1.0254272761924812	0.22463875579210305	0.9835780186209643	0.0422981719980927	0.2035348388854686
7279000	-191579.1662089457	-191545.65573838603	-33.51047055966586	-191545.65573838603	3.5754849347921733	-32.593862389970155	1.7883955873690107	1.0	0.019775369736168683	1.0254272761924812	0.2271228154603068	0.9811236081246528	0.04357478710529739	0.20729960713929996
7280000	-191566.15285310804	-191534.94466942502	-31.20818368300675	-191534.94466942502	3.515435287790887	-30.30296111950465	1.6802854511211462	1.0	0.019775369736168683	1.0254272761924812	0.224677754622704	0.9928063429837292	0.04259635912328139	0.2032445490643156
7281000	-191563.62228208152	-191530.6086772777	-33.01360480381166	-191530.6086772777	3.681873562857324	-32.152688087384504	1.4676289163118825	1.0	0.019775369736168683	1.0254272761924812	0.2152745060931076	1.0054970039883557	0.039403664647859375	0.1950001339045138
7282000	-191572.60847362585	-191541.86392741263	-30.744546213217873	-191541.86392741263	3.253866744079832	-29.829442332510723	1.5559537333394826	1.0	0.019775369736168683	1.0254272761924812	0.2267991056647956	1.0137783492326105	0.04728247789915546	0.21203957408527288
7283000	-191567.1240161482	-191535.531484081	-31.592532067204225	-191535.531484081	3.319696641482457	-30.66817098197511	1.5508304770445502	1.0	0.019775369736168683	1.0254272761924812	0.22879436505946407	1.0089426557770793	0.05290987491744923	0.22416028947011613
7284000	-191581.42587582686	-191546.52027111233	-34.905604714517914	-191546.52027111233	3.370580406942006	-33.9663996375384	1.3392817427069357	1.0	0.019775369736168683	1.0254272761924812	0.23200960120746741	1.010874284955728	0.052689864108101156	0.22547971134303224
7285000	-191572.88342832893	-191539.35427649826	-33.52915183066731	-191539.35427649826	3.570700959418456	-32.62564719246127	1.4365953617366876	1.0	0.019775369736168683	1.0254272761924812	0.22430983720992695	1.007762750347996	0.05122236892917061	0.22169314303753196
7286000	-191577.68022923774	-191543.41376743183	-34.266461805914815	-191543.41376743183	3.7060459724807195	-33.39055154562364	1.7136648494062843	1.0	0.019775369736168683	1.0254272761924812	0.21843663616682404	1.0073792658430023	0.047445471333903394	0.21451955048075544
7287000	-191568.223729319	-191533.85857654593	-34.36515277308336	-191533.85857654593	3.7941727237659517	-33.43235513141435	1.618991997174634	1.0	0.019561006110945467	1.0254272761924812	0.2306193571471075	1.009501150000888	0.05405724987150803	0.2285464416382351
7288000	-191576.43866280414	-191543.10592523467	-33.33273756946388	-191543.10592523467	3.6096516657642184	-32.43014450907461	1.8652513459304658	1.0	0.02118497500684953	1.0254272761924812	0.22411471782831213	1.0094000322864298	0.05199319599099522	0.22373426989695866
7289000	-191576.04386975672	-191544.86216307903	-31.181706677681273	-191544.86216307903	3.4463823968251286	-30.267165043712872	1.5909935334035519	1.0	0.01951230304218551	1.0254272761924812	0.22667816685560213	1.0052436294534746	0.055416392944425324	0.22975064146561242
7290000	-191575.71909584638	-191541.61751206798	-34.101583778381176	-191541.61751206798	3.7307484292763418	-33.12778032655936	2.021564722388594	1.0	0.01951230304218551	1.0254272761924812	0.23957836397759538	1.0225597744271095	0.0629210734814247	0.24378093668654502
7291000	-191574.57327596398	-191542.3007784686	-32.27249749536337	-191542.3007784686	3.384154421544813	-31.336106906247906	1.748149432541511	1.0	0.024817315318902983	1.0254272761924812	0.2313984873908382	1.0132463527496915	0.060013801516719714	0.24097146877186434
7292000	-191569.65315701958	-191538.20647577228	-31.446681247301974	-191538.20647577228	3.234674186476935	-30.611781096159106	1.6327714634173214	1.0	0.024817315318902983	1.0254272761924812	0.20983697092787124	1.0092291625563594	0.053303942709089204	0.227383487228885
7293000	-191564.91460658898	-191531.7899064281	-33.124700160886	-191531.7899064281	3.544639637250456	-32.287229339336854	1.5170395564943941	1.0	0.024817315318902983	1.0254272761924812	0.2103714381405373	1.0045702550375564	0.05017707907105089	0.22155305265802472
7294000	-191576.13523211572	-191542.1627502209	-33.972481894816916	-191542.1627502209	3.629333798299867	-33.14706464530775	1.8103991667652473	1.0	0.024817315318902983	0.9969404106210294	0.21380266068781364	1.0000105735049958	0.04900999305178338	0.21977382388806194
7295000	-191583.57734616072	-191548.12134340862	-35.45600275209128	-191548.12134340862	3.646609951396884	-34.612612946083864	1.5407575813809302	1.0	0.024817315318902983	0.9969404106210294	0.2175839260038291	0.9995213767386387	0.05125308801778087	0.22457409627273917
7296000	-191590.9219132246	-191556.8679558668	-34.05395735778486	-191556.8679558668	3.542229419468189	-33.34882264607814	1.8637410826947036	1.0	0.024817315318902983	0.9969404106210294	0.1892836486474552	1.0167365017590186	0.037819264300879785	0.191195981944945
7297000	-191591.82997746582	-191560.13169062798	-31.698286837852695	-191560.13169062798	3.079613724667462	-30.97366612520374	1.2366361012657712	1.0	0.01852042863654676	0.9969404106210294	0.1931605024895449	1.010221912435163	0.04029683997378767	0.1971751430798405
7298000	-191564.56131512547	-191533.59598437397	-30.965330751501394	-191533.59598437397	3.127082841499013	-30.191885955589683	1.845583943923336	1.0	0.01852042863654676	0.9969404106210294	0.2030378081458609	1.0170508825955473	0.04280676879225703	0.20393619640323613
7299000	-191576.229486352	-191540.12971695678	-36.09976939520993	-191540.12971695678	3.458969872118216	-35.37690851266545	1.4110370897569702	1.0	0.007103232907062891	0.9219763127481296	0.20805588008449996	1.014368569767858	0.044466579292955284	0.2083962245814257
7300000	-191583.71746412967	-191547.65483453707	-36.0626295926059	-191547.65483453707	3.7490182899880007	-35.362181922364776	1.4283765068971908	1.0	0.008867641200481636	0.9219763127481296	0.20344056272839064	0.9841799645093631	0.04368405536377982	0.20742383480504992
7301000	-191570.81897548464	-191536.33670884505	-34.48226663960584	-191536.33670884505	3.772416661408895	-33.72246376233634	1.4854659717013208	1.0	0.008867641200481636	0.9219763127481296	0.2157660445110258	0.9767718654145667	0.046316415271354494	0.2130848442354989
7302000	-191582.76742338532	-191546.2230568808	-36.54436650452098	-191546.2230568808	3.8515949576422224	-35.72757908655662	1.804948411255744	1.0	0.008867641200481636	0.9219763127481296	0.22790483444029788	0.9780909175635121	0.052450854043015964	0.22718188693221789
7303000	-191578.3430442489	-191540.8752615441	-37.46778270480317	-191540.8752615441	4.177817780024769	-36.6813672567782	1.3459927404946601	1.0	0.020974488847955563	0.9219763127481296	0.2213984489947614	0.9758051412210124	0.05081287166955308	0.22466993670092195
7304000	-191571.33051372287	-191536.31854210398	-35.01197161889519	-191536.31854210398	3.921945228711371	-34.1546811716256	1.720696088354861	1.0	0.020974488847955563	1.042467964200022	0.21094990227130686	0.9704039823959203	0.04313450030617277	0.2069432249098788
7305000	-191573.18958847283	-191539.8784329835	-33.31115548933928	-191539.8784329835	4.1543532982225235	-32.50455944295918	1.6101339151939167	1.0	0.020974488847955563	1.042467964200022	0.20051216906029093	0.9676915732752618	0.038588392039899694	0.19785071827420003
7306000	-191579.4831697904	-191543.6447374484	-35.838432341980166	-191543.6447374484	3.8865603548316563	-35.06605003731424	1.7860039998235462	1.0	0.020974488847955563	1.042467964200022	0.1936073777715398	0.967616921985194	0.0369811878289463	0.19265452941199157
7307000	-191568.41495311022	-191534.96944964305	-33.445503467161835	-191534.96944964305	3.7660898253823976	-32.59073018961311	1.5608226193815264	1.0	0.020974488847955563	1.042467964200022	0.2104258969723848	0.961065936789702	0.040439502977055286	0.20319112076028956
7308000	-191560.99062093828	-191527.31675673174	-33.673864206518886	-191527.31675673174	3.5708018459120265	-32.82371309407011	1.5469428006589143	1.0	0.020974488847955563	1.042467964200022	0.209465235431473	0.9767930810690867	0.038688110198243766	0.1981486765668233
7309000	-191553.47945136752	-191520.00964417687	-33.46980719063912	-191520.00964417687	3.5982235863382117	-32.656999379342004	1.7061501074573326	1.0	0.020974488847955563	1.042467964200022	0.2017779673204604	0.9767987318838995	0.03885821457274686	0.196071105540572
7310000	-191557.9864722021	-191524.60549068675	-33.38098151533014	-191524.60549068675	3.57308643042847	-32.51026534866477	1.8287223828614703	1.0	0.020974488847955563	1.042467964200022	0.2137547497715887	0.987571935919119	0.04302009891914871	0.20474051118171027
7311000	-191552.79214942252	-191519.7148519242	-33.07729749833934	-191519.7148519242	3.49647277548122	-32.12613190407774	1.4833174096488175	1.0	0.01918594255654023	1.042467964200022	0.23090704203072196	0.9944261606200769	0.05039433172016124	0.21944346491386882
7312000	-191562.25726774926	-191531.8555179101	-30.40174983914907	-191531.8555179101	3.3885549775734165	-29.505996709005608	1.9107630380560474	1.0	0.01918594255654023	1.042467964200022	0.21902989964073338	0.9930474737782408	0.0470761301547449	0.21192838950243456
7313000	-191569.44094192906	-191535.34394556083	-34.09699636822892	-191535.34394556083	3.7595057042965356	-33.18668155161288	1.973678485058055	1.0	0.01918594255654023	1.042467964200022	0.2221243301609587	0.9942634001872079	0.050754938702277964	0.21991850086413672
7314000	-191566.50910182713	-191533.25405770482	-33.25504412232615	-191533.25405770482	3.6832120940895163	-32.36567947595186	1.338055312282455	1.0	0.01918594255654023	1.042467964200022	0.21767841005750432	1.0002533955708492	0.04677727961835289	0.21254507490561117
7315000	-191574.2695785395	-191544.82304841393	-29.44653012558008	-191544.82304841393	3.095200745247928	-28.585321310912633	1.9623532623442486	1.0	0.029376173526468954	1.0210824115761346	0.21625023240941663	1.0028443089387717	0.04424394026427869	0.2061783876751855
7316000	-191566.23186030847	-191535.12123135503	-31.110628953428698	-191535.12123135503	3.49074553947181	-30.309415780354797	1.689983163824216	1.0	0.02238787948110116	1.0210824115761346	0.2037806278055269	1.0060963259103868	0.03726027917504466	0.18827519046317753
7317000	-191566.85512591832	-191533.6345088865	-33.220617031834244	-191533.6345088865	3.4955030911006615	-32.40668454713627	1.7628524423074106	1.0	0.02238787948110116	1.0210824115761346	0.20639593840935755	1.0064789304953639	0.03966881444922466	0.19385120635710715
7318000	-191564.6745288775	-191534.04109519906	-30.63343367845937	-191534.04109519906	3.249742585646687	-29.721324810696203	1.6202194956491043	1.0	0.02238787948110116	1.0210824115761346	0.22708957262214305	1.0227491735734635	0.05061057054799151	0.21513316977831212
7319000	-191569.0301801402	-191537.6129021124	-31.417278027801697	-191537.6129021124	3.233498264426453	-30.49529533090646	1.4485116277914007	1.0	0.02238787948110116	1.0210824115761346	0.22921919016039824	1.0304038485662381	0.056196750039630115	0.22853461314323256
7320000	-191564.88403128218	-191534.9018415542	-29.98218972798386	-191534.9018415542	3.0741574553321755	-29.089717704822654	1.8448093241528567	1.0	0.02238787948110116	1.0210824115761346	0.22288008953095198	1.0307622799661635	0.05621765981248587	0.22809066069330153
7321000	-191572.6668400018	-191540.37184724005	-32.29499276174522	-191540.37184724005	2.853765256786101	-31.3977214362819	1.4763484080982163	1.0	0.02238787948110116	1.0210824115761346	0.2239057057317201	1.014146339459944	0.054945237481784016	0.22709956377240895
7322000	-191570.8448797504	-191538.68963631292	-32.15524343747656	-191538.68963631292	3.2267938810715577	-31.324832054328674	1.707092444982949	1.0	0.02238787948110116	1.0210824115761346	0.2098070703383331	1.0107173615053346	0.05007068098412766	0.21954648772265853
7323000	-191571.8636036336	-191541.22044050263	-30.643163130956633	-191541.22044050263	3.0132675571023784	-29.869315120082895	1.5602869588444688	1.0	0.02238787948110116	1.0210824115761346	0.19820642851477852	1.0112425838962935	0.04742759540054667	0.21159720791732306
7324000	-191570.26178664307	-191538.5538792478	-31.70790739525817	-191538.5538792478	3.318445070911064	-30.941211587316086	1.5340288875730503	1.0	0.02238787948110116	1.0210824115761346	0.1967614881002922	1.0298848737194917	0.045345217289527964	0.20563724181971912
7325000	-191568.95469791684	-191538.34095955384	-30.61373836300302	-191538.34095955384	3.374324274691679	-29.823762295411754	1.5383027982966027	1.0	0.02155663476377945	1.0210824115761346	0.20148293900574293	1.0237573995098317	0.04176485711929207	0.19929798183666816
7326000	-191572.15938727267	-191536.49844329507	-35.660943977601455	-191536.49844329507	3.4423729857359726	-34.93788493317575	2.048406989357123	1.0	0.02155663476377945	1.0210824115761346	0.18805455593686546	1.0173896074565592	0.03710407542357763	0.18933792710100336
7327000	-191560.88978238558	-191529.08581656552	-31.803965820067827	-191529.08581656552	3.3570742028286285	-31.03978967045052	1.5280091652335297	1.0	0.02155663476377945	1.0210824115761346	0.19625363583620928	1.0097326395883741	0.04141796655625531	0.19939088383450715
7328000	-191560.1427808373	-191529.7014343507	-30.441346486633623	-191529.7014343507	3.225036718343613	-29.68940068680715	1.444487991830274	1.0	0.016665664184339925	1.0210824115761346	0.19379736481209509	1.0086344671900023	0.04193616179144216	0.20119273700972318
7329000	-191565.20063726202	-191531.90028160764	-33.30035565439027	-191531.90028160764	3.347808552611685	-32.636796294090104	1.8614488957497648	1.0	0.016665664184339925	1.022209311694785	0.17627497008795134	0.9901180363673734	0.03761110567355195	0.19126049279471313
7330000	-191560.65949826624	-191527.67291467465	-32.986583591594425	-191527.67291467465	3.7890278156465937	-32.206367609848826	1.5325526290298825	1.0	0.016665664184339925	1.022209311694785	0.19926842384428306	0.9901826696959883	0.045365038047558856	0.20999183847257763
7331000	-191563.71139283828	-191530.17860195783	-33.53279088043246	-191530.17860195783	3.679973513436643	-32.69399890761399	1.6369184569249333	1.0	0.016665664184339925	1.022209311694785	0.2113166747953243	0.9853405277866351	0.04794937547299963	0.2166605809662541
7332000	-191568.49508920067	-191532.1189686278	-36.37612057287071	-191532.1189686278	4.296527219653805	-35.57082254440128	1.391115482560218	1.0	0.016665664184339925	1.022209311694785	0.20438745987013446	0.9717870787279377	0.041117681157484966	0.20265086195795426
7333000	-191573.16521101215	-191536.63428054965	-36.53093046250705	-191536.63428054965	3.8986613497865834	-35.69344675901161	1.2105578160746013	1.0	0.023587903357965158	1.0309234247857468	0.2092321631666872	0.9880227987111568	0.04137967479833848	0.20002980254364627
7334000	-191583.94633510016	-191553.45874656318	-30.487588536990497	-191553.45874656318	3.2911197982971814	-29.718138671332717	1.7125581758607724	1.0	0.023587903357965158	0.9973990284250642	0.20212727517975884	0.9898523263188672	0.04069825807410787	0.19904915801310247
7335000	-191577.91250948847	-191543.8588382632	-34.05367122527284	-191543.8588382632	3.8281366934137586	-33.41207624805964	1.512151752670476	1.0	0.023587903357965158	0.9973990284250642	0.1768195056200171	0.9874671375374425	0.03199411615136911	0.17657634071625275
7336000	-191566.6037544072	-191531.55516648063	-35.048587926575635	-191531.55516648063	3.8291216595188082	-34.36899049701151	1.330409444266169	1.0	0.023587903357965158	0.9973990284250642	0.18417064355773755	0.969336630127938	0.03422727838002696	0.1842299986439582
7337000	-191566.15112335066	-191529.27571886772	-36.875404482947935	-191529.27571886772	4.211790611281692	-36.12561081875227	1.506071833237225	1.0	0.023587903357965158	0.9973990284250642	0.1981313613870383	0.9697902491062479	0.03830061849480516	0.19527316912667486
7338000	-191565.91795256536	-191529.81477467454	-36.103177890829265	-191529.81477467454	4.111510584380567	-35.35745048099062	1.3785372327317749	1.0	0.023587903357965158	0.9973990284250642	0.19730940281575535	0.9818597341797773	0.03146274255607534	0.17827870661579406
7339000	-191554.86680317463	-191521.2484742658	-33.61832890883163	-191521.2484742658	3.4281128368625358	-32.838683147518296	1.7237931452766762	1.0	0.023587903357965158	0.9973990284250642	0.20421463971864678	0.9842824193229341	0.03565915028596271	0.1874452092508227
7340000	-191573.24776465612	-191536.18808933184	-37.059675324264575	-191536.18808933184	4.3266206125719595	-36.30089482994341	1.4521224497747298	1.0	0.023587903357965158	0.9973990284250642	0.19995366514383772	0.9928843524902405	0.03678037743844616	0.1890467699987544
7341000	-191564.25127342902	-191532.12323129261	-32.128042136395024	-191532.12323129261	3.4461810924175236	-31.362364111759014	1.6546090308368537	1.0	0.023587903357965158	0.9973990284250642	0.2013576070511723	0.9845414844346437	0.036587305040474194	0.19064690112686292
